This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    62741
Number of nonzeros in inequality constraint Jacobian.:    13544
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    21520
                     variables with only lower bounds:     4961
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    17061
Total number of inequality constraints...............:     3876
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     3876

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  52  1.0059205e+02 4.43e-02 5.12e+04  -2.5 3.30e-01    -  5.16e-01 5.06e-01f  1
  53  9.3407869e+01 3.44e-02 1.51e+05  -4.0 1.37e-01    -  5.13e-01 2.32e-01f  1
  54  8.6420790e+01 2.48e-02 1.35e+05  -4.0 1.61e-01    -  4.38e-01 2.93e-01f  1
  55  8.2161893e+01 1.80e-02 9.06e+04  -3.0 1.76e-01    -  6.64e-01 3.48e-01f  1
  56  7.9952264e+01 1.28e-02 6.78e+04  -3.0 1.76e-01    -  7.99e-01 2.97e-01f  1
  57  7.8036751e+01 8.06e-03 3.02e+04  -2.9 3.37e-01    -  6.00e-01 5.11e-01f  1
  58  7.7040546e+01 7.39e-03 1.61e+04  -2.9 4.46e-01    -  6.74e-01 3.07e-01f  1
  59  7.4173567e+01 4.71e-03 5.54e+04  -3.3 2.71e-01    -  8.89e-01 3.83e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  7.2339045e+01 3.59e-03 4.26e+04  -3.2 5.73e-01    -  4.59e-01 2.14e-01f  1
  61  7.0939360e+01 3.29e-03 3.23e+04  -3.3 4.47e-01    -  4.83e-01 2.81e-01f  1
  62  6.9934970e+01 2.74e-03 2.70e+04  -3.3 3.61e-01    -  5.38e-01 1.81e-01f  1
  63  6.9641164e+01 6.27e-03 2.03e+04  -2.9 8.57e-01    -  2.07e-01 1.82e-01f  1
  64  7.0489739e+01 5.12e-03 1.76e+03  -2.6 4.75e-01    -  2.91e-01 2.12e-01f  1
  65  6.9373969e+01 4.51e-03 5.77e+03  -3.0 1.16e+00    -  2.95e-01 1.06e-01f  1
  66  6.9219321e+01 6.70e-03 8.15e+03  -3.0 1.04e+00    -  3.46e-01 1.25e-01F  1
  67  7.2392847e+01 4.00e-03 6.87e+03  -2.6 2.04e-01    -  6.11e-01 5.42e-01f  1
  68  7.0907165e+01 3.05e-03 1.18e+03  -2.8 3.78e-01    -  5.40e-01 4.13e-01f  1
  69  7.0145962e+01 3.16e-03 3.35e+04  -2.9 5.94e-01    -  1.00e+00 2.48e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  7.1744531e+01 4.85e-04 7.69e+03  -2.8 3.11e-01    -  6.70e-01 1.00e+00H  1
  71  6.9769871e+01 8.80e-03 1.63e+03  -2.8 1.50e-01    -  9.91e-01 5.00e-01f  2
  72  6.6742080e+01 9.84e-03 9.39e+03  -2.9 8.50e-02    -  1.00e+00 7.06e-01f  1
  73  6.4669700e+01 5.00e-03 4.79e+04  -3.4 4.34e-02    -  1.00e+00 4.94e-01f  1
  74  6.3113540e+01 2.57e-03 1.73e+04  -3.3 2.05e-01    -  1.00e+00 4.91e-01f  1
  75  6.2088076e+01 2.57e-03 1.76e+04  -3.7 1.16e+00    -  2.24e-01 1.41e-01f  1
  76  6.1742187e+01 2.84e-03 6.45e+03  -3.0 1.86e+00    -  2.61e-01 8.26e-02f  1
  77  6.1146533e+01 2.86e-03 5.28e+03  -3.2 1.75e+00    -  2.72e-01 5.54e-02f  1
  78  6.6370758e+01 1.06e-02 2.38e+04  -2.4 2.31e+00    -  1.07e-01 1.59e-01f  1
  79  6.5512052e+01 9.75e-03 2.34e+04  -3.0 8.24e-01    -  1.98e-01 5.96e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  6.3076343e+01 8.71e-03 2.16e+04  -3.0 2.09e+00    -  8.60e-02 7.61e-02f  1
  81  6.2398170e+01 8.60e-03 2.01e+04  -3.0 3.07e+00    -  1.64e-01 8.98e-02f  1
  82  6.1079673e+01 7.61e-03 1.82e+04  -3.0 5.01e-01    -  2.26e-01 1.19e-01f  1
  83  5.8615075e+01 6.31e-03 3.01e+04  -3.6 5.73e-01    -  4.17e-01 2.01e-01f  1
  84  5.7151269e+01 5.23e-03 3.96e+04  -3.5 5.68e-01    -  5.75e-01 1.70e-01f  1
  85  5.5826943e+01 4.31e-03 3.32e+04  -4.0 6.13e-01    -  2.20e-01 1.89e-01f  1
  86  5.5239682e+01 4.14e-03 3.17e+04  -3.5 1.70e+00    -  3.29e-01 7.84e-02f  1
  87  5.5466914e+01 5.01e-03 1.55e+04  -3.0 8.40e-01    -  3.84e-01 2.83e-01f  1
  88  5.5863159e+01 4.26e-03 6.93e+03  -3.1 7.34e-01    -  5.75e-01 4.83e-01H  1
  89  5.9516177e+01 5.63e-03 2.87e+04  -2.6 7.30e-01    -  1.90e-01 3.07e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  5.7148868e+01 5.23e-03 1.82e+04  -3.0 3.89e-01    -  6.01e-01 4.13e-01f  1
  91  5.5563962e+01 3.98e-03 4.07e+03  -3.0 2.39e-01    -  4.95e-01 7.39e-01f  1
  92  5.8801105e+01 2.19e-03 2.29e+04  -2.7 1.06e-01    -  7.22e-01 1.00e+00f  1
  93  5.6185846e+01 1.32e-03 2.77e+04  -3.0 6.17e-02    -  1.00e+00 6.60e-01f  1
  94  5.4652883e+01 1.00e-03 8.17e+04  -3.6 1.28e-01    -  1.00e+00 2.46e-01f  1
  95  5.4033877e+01 8.94e-04 2.74e+04  -3.1 4.43e-01    -  1.00e+00 2.32e-01f  2
  96  5.3395177e+01 2.50e-03 1.36e+04  -3.1 7.20e-01    -  5.97e-01 3.30e-01f  1
  97  5.4045111e+01 3.99e-03 2.36e+03  -2.7 2.50e+00    -  2.05e-01 1.30e-01f  1
  98  5.3642057e+01 3.72e-03 7.67e+03  -3.1 1.73e+00    -  3.08e-01 4.50e-02f  1
  99  5.2792514e+01 2.73e-03 9.19e+03  -3.1 8.06e-01    -  4.02e-01 1.92e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  5.2071971e+01 3.67e-03 1.28e+04  -3.2 1.03e+00    -  3.56e-01 1.96e-01f  1
 101  5.1850817e+01 3.89e-03 9.14e+03  -3.0 8.34e-01    -  3.35e-01 1.75e-01f  1
 102  5.0136272e+01 3.61e-03 1.34e+04  -4.0 3.70e-01    -  3.73e-01 2.84e-01f  1
 103  5.2482908e+01 4.18e-03 2.16e+04  -2.8 2.36e-01    -  3.08e-01 4.58e-01f  1
 104  5.0784865e+01 4.27e-03 3.86e+03  -3.1 1.12e-01    -  7.94e-01 8.15e-01f  1
 105  5.0378075e+01 3.12e-03 6.71e+02  -3.1 8.15e-02    -  6.94e-01 1.00e+00f  1
 106  4.8747464e+01 1.46e-03 2.29e+04  -3.5 7.53e-02    -  1.00e+00 5.61e-01f  1
 107  5.1446132e+01 1.94e-03 3.32e+04  -3.0 1.06e-01    -  5.40e-01 1.00e+00f  1
 108  4.9778958e+01 1.23e-03 4.14e-01  -3.1 6.85e-02    -  1.00e+00 1.00e+00f  1
 109  4.9212139e+01 1.67e-03 1.11e-01  -3.1 5.74e-02    -  8.10e-01 8.41e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  4.9203643e+01 2.53e-04 8.38e-02  -3.1 2.95e-02    -  1.00e+00 1.00e+00f  1
 111  4.7837885e+01 1.15e-04 6.27e+03  -3.4 7.34e-02    -  9.47e-01 7.56e-01f  1
 112  4.8333712e+01 1.23e-03 2.46e+03  -3.1 7.81e-01    -  4.38e-01 2.64e-01f  1
 113  4.8027715e+01 1.14e-03 2.13e+03  -3.3 1.15e+00    -  4.47e-01 1.09e-01f  1
 114  4.7708749e+01 1.17e-03 4.69e+03  -3.3 1.68e+00    -  4.96e-01 1.03e-01f  2
 115  5.3041865e+01 1.95e-02 1.75e+03  -2.8 7.49e-01    -  4.07e-01 3.69e-01f  1
 116  5.1645960e+01 1.42e-02 7.30e+03  -3.1 1.30e-01    -  4.63e-01 8.23e-01f  1
 117  4.8525702e+01 1.16e-02 7.68e+03  -3.1 1.89e-01    -  2.64e-01 1.00e+00f  1
 118  4.8826647e+01 2.22e-03 2.67e-01  -3.1 4.60e-02    -  1.00e+00 1.00e+00h  1
 119  4.8350578e+01 7.94e-04 5.78e-02  -3.1 6.25e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  4.8333913e+01 7.61e-05 9.93e-02  -3.1 2.87e-02    -  1.00e+00 1.00e+00h  1
 121  4.8078093e+01 5.93e-04 8.60e+02  -3.1 1.41e-01    -  9.90e-01 7.25e-01f  1
 122  4.7869821e+01 2.35e-03 1.87e+03  -3.2 1.18e+00    -  2.11e-01 1.37e-01f  1
 123  4.7735098e+01 2.10e-03 4.18e+03  -3.2 9.05e-01    -  2.61e-01 6.18e-02f  2
 124  4.7532095e+01 1.32e-03 1.21e+04  -3.2 2.86e-01    -  8.21e-01 1.38e-01f  3
 125  4.7354194e+01 1.25e-03 3.34e+03  -3.2 1.41e-01    -  9.12e-01 4.32e-01f  1
 126  4.6661130e+01 1.38e-03 6.08e+03  -3.3 1.64e-01    -  6.18e-01 4.13e-01f  1
 127  4.6324904e+01 1.00e-03 5.69e+03  -3.3 1.62e-01    -  6.45e-01 3.80e-01f  1
 128  4.5866549e+01 1.10e-03 4.64e+03  -3.3 2.19e-01    -  7.79e-01 3.76e-01f  1
 129  4.5436981e+01 1.15e-03 5.67e+03  -3.4 6.65e-01    -  4.65e-01 1.50e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  4.5572574e+01 1.21e-03 6.20e+03  -3.0 5.10e-01    -  3.75e-01 1.25e-01f  1
 131  4.5402869e+01 8.29e-04 1.67e+03  -3.2 1.56e-01    -  8.07e-01 6.47e-01f  1
 132  4.5184499e+01 9.10e-04 2.02e+03  -3.3 4.19e-01    -  6.22e-01 2.13e-01f  2
 133  4.4449173e+01 2.64e-03 9.59e+03  -3.5 3.02e-01    -  1.00e+00 6.10e-01f  1
 134  4.3845469e+01 2.53e-03 9.42e+03  -4.0 9.18e-01    -  3.36e-01 2.41e-01f  1
 135  4.3589489e+01 2.58e-03 9.25e+03  -3.7 7.89e-01    -  3.00e-01 8.56e-02f  1
 136  4.4338214e+01 1.94e-03 2.74e+03  -3.0 2.61e-01    -  3.97e-01 2.60e-01f  1
 137  4.4226053e+01 1.51e-03 1.57e+03  -3.3 1.58e-01    -  6.15e-01 2.50e-01f  3
 138  4.4134993e+01 1.22e-03 1.74e+02  -3.3 6.37e-02    -  8.51e-01 1.00e+00f  1
 139  4.3191640e+01 3.94e-04 6.53e+03  -3.6 1.88e-02    -  1.00e+00 7.15e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  4.2976276e+01 1.61e-04 7.47e+02  -3.5 3.04e-02    -  8.16e-01 1.00e+00h  1
 141  4.2750837e+01 3.94e-04 5.42e+03  -3.7 1.45e-01    -  1.00e+00 4.19e-01f  2
 142  4.1939473e+01 3.40e-04 6.19e+03  -4.0 2.25e-01    -  1.00e+00 6.34e-01f  1
 143  4.1766500e+01 1.21e-03 5.31e+03  -4.0 1.76e+00    -  1.43e-01 1.42e-01f  1
 144  4.1683815e+01 1.56e-03 4.61e+03  -4.0 8.76e-01    -  3.41e-01 1.32e-01f  1
 145  4.1563573e+01 1.35e-03 3.92e+03  -4.0 8.33e-02    -  1.00e+00 1.49e-01f  1
 146  4.1286288e+01 7.96e-04 1.72e+03  -4.0 7.18e-02    -  6.32e-01 5.62e-01f  1
 147  4.1192959e+01 4.80e-04 6.12e+02  -4.0 5.44e-02    -  5.59e-01 7.86e-01f  1
 148  4.1117450e+01 3.04e-04 7.53e+02  -4.0 7.04e-02    -  1.00e+00 3.80e-01h  1
 149  4.1066151e+01 7.31e-04 3.07e+02  -4.0 1.56e-01    -  5.79e-01 5.93e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  4.1023779e+01 6.09e-04 1.43e+02  -4.0 2.85e-01    -  9.03e-01 1.74e-01f  1
 151  4.0986228e+01 4.16e-04 4.33e+01  -4.0 2.19e-01    -  8.89e-01 4.14e-01f  2
 152  4.1264173e+01 7.87e-04 2.05e+02  -3.7 2.23e-01    -  5.40e-01 5.63e-01f  1
 153  4.1124028e+01 5.95e-04 5.71e+02  -3.9 2.38e-01    -  4.28e-01 2.79e-01f  2
 154  4.0974674e+01 3.98e-04 4.94e+02  -3.9 1.59e-01    -  4.07e-01 3.36e-01f  1
 155  4.0917411e+01 3.41e-04 2.42e+02  -3.9 1.22e-01    -  7.22e-01 2.23e-01f  2
 156  4.1347737e+01 5.79e-04 2.14e+03  -3.6 9.05e-02    -  1.00e+00 7.95e-01f  1
 157  4.1214415e+01 2.62e-04 7.12e+01  -3.7 7.42e-02    -  7.54e-01 5.86e-01f  1
 158  4.2274161e+01 1.50e-03 2.70e-01  -3.5 1.51e-01    -  1.00e+00 1.00e+00f  1
 159  4.2064365e+01 1.17e-03 2.54e+03  -3.5 3.94e-01    -  6.02e-01 2.33e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  4.1820783e+01 1.23e-03 2.80e+03  -3.5 3.08e-01    -  6.12e-01 2.67e-01f  2
 161  4.1674420e+01 9.51e-04 2.73e+03  -3.5 1.48e-01    -  1.00e+00 2.94e-01f  2
 162  4.1535286e+01 5.71e-04 1.29e+03  -3.5 1.23e-01    -  9.28e-01 5.27e-01f  1
 163  4.1424209e+01 5.32e-04 1.02e+03  -3.5 2.12e-01    -  1.00e+00 2.12e-01f  2
 164  4.1402037e+01 4.05e-04 6.11e+02  -3.5 1.16e-01    -  1.00e+00 3.98e-01f  2
 165  4.1286545e+01 4.97e-04 3.12e+02  -3.5 2.19e-01    -  5.15e-01 4.90e-01f  1
 166  4.1249097e+01 4.17e-04 2.73e+02  -3.5 2.80e-01    -  9.47e-01 1.26e-01f  3
 167  4.1179847e+01 4.43e-04 2.04e+02  -3.5 1.08e-01    -  1.00e+00 2.50e-01f  3
 168  4.1103608e+01 3.47e-04 1.53e+02  -3.5 2.05e-01    -  1.00e+00 2.53e-01f  2
 169  4.1059882e+01 1.22e-03 1.18e+02  -3.5 5.27e-01    -  8.78e-01 2.29e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  4.1040268e+01 1.18e-03 1.11e+02  -3.5 2.79e-01    -  7.81e-01 5.76e-02h  5
 171  4.0942585e+01 5.22e-04 5.96e+01  -3.5 2.06e-01    -  1.00e+00 4.63e-01f  1
 172  4.1173577e+01 1.20e-03 4.61e+03  -3.3 1.14e+00    -  3.52e-01 1.48e-01f  1
 173  4.1138918e+01 1.49e-03 1.62e+03  -3.6 9.68e-01    -  3.79e-01 1.35e-01f  1
 174  4.1015180e+01 1.12e-03 1.26e+03  -3.6 1.54e-01    -  6.47e-01 2.30e-01f  3
 175  4.0682691e+01 5.09e-04 2.72e+01  -3.6 5.05e-02    -  3.37e-01 5.91e-01f  1
 176  4.0584713e+01 3.98e-04 1.88e+03  -3.6 1.08e-01    -  9.02e-01 2.01e-01f  1
 177  4.0036860e+01 2.45e-04 8.05e+03  -4.0 1.45e-01    -  1.00e+00 5.27e-01f  1
 178  3.9834777e+01 9.16e-04 7.07e+03  -4.0 1.34e+00    -  4.10e-01 1.34e-01f  1
 179  3.9794712e+01 1.05e-03 2.36e+03  -3.2 3.61e+00    -  1.86e-01 2.01e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  4.0289921e+01 2.68e-03 2.90e+04  -3.0 3.27e+00    -  4.32e-01 9.66e-02f  1
 181  4.0261976e+01 2.75e-03 2.12e+04  -3.5 1.96e+00    -  2.90e-01 6.86e-02f  2
 182  4.0216478e+01 2.84e-03 1.36e+04  -3.5 1.44e+00    -  3.85e-01 1.48e-01f  1
 183  4.0172014e+01 2.64e-03 8.80e+03  -3.5 1.27e+00    -  3.98e-01 8.16e-02f  2
 184  4.0034851e+01 2.06e-03 6.17e+03  -3.5 2.48e-01    -  2.88e-01 3.43e-01f  2
 185  3.9892567e+01 2.50e-03 5.09e+03  -3.5 4.48e-01    -  1.43e-01 3.09e-01f  1
 186  3.9812272e+01 2.30e-03 3.69e+03  -3.5 8.95e-01    -  2.86e-01 2.18e-01f  2
 187  3.9769899e+01 2.12e-03 2.39e+03  -3.5 2.88e-01    -  4.05e-01 1.08e-01f  3
 188  3.9159156e+01 1.04e-03 8.26e+03  -4.0 1.56e-01    -  1.00e+00 5.45e-01f  1
 189  3.9079246e+01 1.05e-03 7.14e+03  -4.0 1.06e+00    -  1.98e-01 1.36e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  3.9543360e+01 1.03e-03 2.85e+03  -3.3 1.10e+00    -  2.31e-01 1.56e-01f  1
 191  3.9481910e+01 9.49e-04 3.47e+03  -3.8 3.01e-01    -  7.61e-01 2.37e-01f  1
 192  3.9288162e+01 1.25e-03 8.56e+02  -3.8 2.17e-01    -  5.12e-01 7.18e-01f  1
 193  3.9057760e+01 8.87e-04 5.02e+02  -3.8 2.39e-01    -  3.46e-01 3.96e-01f  1
 194  3.8912557e+01 6.63e-04 2.24e+02  -3.8 8.21e-02    -  5.27e-01 5.70e-01f  1
 195  3.8732167e+01 3.81e-04 1.76e+03  -3.9 1.06e-01    -  1.00e+00 5.54e-01h  1
 196  3.8704856e+01 3.81e-04 1.75e+03  -3.9 1.67e-01    -  1.00e+00 1.84e-01f  3
 197  3.8566518e+01 2.59e-04 2.95e+03  -4.0 7.04e-02    -  1.00e+00 4.35e-01f  2
 198  3.8443650e+01 1.67e-04 1.47e+03  -4.0 4.55e-02    -  1.00e+00 5.00e-01h  2
 199  3.8362807e+01 2.19e-04 7.37e+02  -4.0 5.18e-02    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  3.8324559e+01 1.67e-04 3.35e+02  -4.0 3.07e-02    -  1.00e+00 5.46e-01h  1
 201  3.8631810e+01 1.50e-04 1.86e+03  -3.7 4.22e-02    -  5.50e-01 7.60e-01f  1
 202  3.9049183e+01 6.30e-04 2.24e+03  -3.5 1.58e-01    -  3.98e-01 4.90e-01f  1
 203  3.8924932e+01 4.92e-04 3.31e+03  -3.8 1.17e-01    -  8.76e-01 2.86e-01f  2
 204  3.8789852e+01 6.56e-04 1.56e+03  -3.8 1.69e-01    -  4.29e-01 5.18e-01f  1
 205  3.8704452e+01 8.74e-04 1.07e+03  -3.8 1.75e-01    -  4.08e-01 3.27e-01f  2
 206  3.8611765e+01 5.20e-04 6.49e+02  -3.8 6.00e-02    -  9.21e-01 4.46e-01f  2
 207  3.8547980e+01 5.32e-04 1.75e-01  -3.8 7.20e-02    -  1.00e+00 1.00e+00f  1
 208  3.8517566e+01 3.41e-04 8.74e-01  -3.8 1.37e-01    -  9.53e-01 2.73e-01f  2
 209  3.8483885e+01 2.32e-04 3.16e-01  -3.8 8.94e-02    -  1.00e+00 4.43e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  3.8446122e+01 3.90e-04 1.19e-01  -3.8 9.93e-02    -  6.24e-01 6.23e-01f  1
 211  3.8428924e+01 3.91e-04 2.04e-01  -3.8 2.51e-01    -  4.04e-01 2.36e-01f  2
 212  3.8423068e+01 2.81e-04 4.99e-01  -3.8 1.24e-01    -  1.00e+00 4.15e-01f  1
 213  3.8376477e+01 2.24e-04 1.13e+00  -3.8 8.24e-02    -  5.60e-01 1.90e-01f  1
 214  3.8366594e+01 7.63e-04 6.50e-01  -3.8 3.46e-01    -  3.94e-01 4.17e-01f  1
 215  3.8329030e+01 7.15e-04 7.84e-01  -3.8 4.24e-01    -  2.47e-01 7.51e-02f  2
